id,pregunta,asignatura,curso,tema,tipo_ejercicio,foco_auto,criterio_auto,licencia_auto,fuente_original,confianza,foco_final,criterio_final,licencia_final,verificado,notas
santillana-4-primaria-MATES_55,"Calcula: 3,5 + 2,3",Matemáticas,4º Primaria,Números Decimales,Suma decimal,PROCEDIMIENTO,MAT_PRI4_C1.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_56,"Calcula: 5,9 - 2,4",Matemáticas,4º Primaria,Números Decimales,Resta decimal,PROCEDIMIENTO,MAT_PRI4_C1.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_57,"Compras pan por 1,50€ y leche por 0,85€. ¿Cuánto gastas?",Matemáticas,4º Primaria,Números Decimales,Problema dinero,APLICACION,MAT_PRI4_C1.3,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_58,"Mides 1,35 m. Tu hermano mide 1,28 m. ¿Cuánto más alto eres?",Matemáticas,4º Primaria,Números Decimales,Problema real,APLICACION,MAT_PRI4_C1.3,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_61,"¿Cuántos centímetros tiene 1 metro?",Matemáticas,4º Primaria,Medidas de Longitud,Unidades básicas,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_62,"¿Cuántos centímetros son 3 metros?",Matemáticas,4º Primaria,Medidas de Longitud,Conversión m a cm,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_63,"¿Cuántos metros son 250 cm?",Matemáticas,4º Primaria,Medidas de Longitud,Conversión cm a m,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_64,"¿Cuántos metros tiene 1 kilómetro?",Matemáticas,4º Primaria,Medidas de Longitud,Kilómetro,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_65,"Suma: 2 m y 35 cm + 1 m y 50 cm",Matemáticas,4º Primaria,Medidas de Longitud,Sumar medidas,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_66,"Resta: 5 m - 2 m y 40 cm",Matemáticas,4º Primaria,Medidas de Longitud,Restar medidas,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_67,"Tu clase mide 8 m de largo. ¿Cuántos centímetros es?",Matemáticas,4º Primaria,Medidas de Longitud,Problema real,APLICACION,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_69,"Caminas 500 m para ir al cole y 500 m de vuelta. ¿Cuántos km andas en total?",Matemáticas,4º Primaria,Medidas de Longitud,Problema distancia,APLICACION,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_70,"¿Cuántos milímetros tiene 1 centímetro?",Matemáticas,4º Primaria,Medidas de Longitud,Milímetro,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_72,"Tu lápiz mide 15 cm. ¿Cuántos lápices iguales necesitas para hacer 1 metro?",Matemáticas,4º Primaria,Medidas de Longitud,Desafío,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_73,"¿Cuántos minutos tiene 1 hora?",Matemáticas,4º Primaria,Medidas de Tiempo,Horas y minutos,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_75,"Si el reloj marca las 3:45, ¿cuántos minutos faltan para las 4?",Matemáticas,4º Primaria,Medidas de Tiempo,Leer reloj,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_79,"¿Cuántos días tienen 2 semanas?",Matemáticas,4º Primaria,Medidas de Tiempo,Semanas,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_80,"Tu cumpleaños es en 10 días. ¿Cuántas semanas y días faltan?",Matemáticas,4º Primaria,Medidas de Tiempo,Problema,APLICACION,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_82,"Sales de casa a las 8:15 y llegas al cole a las 8:40. ¿Cuántos minutos tardaste?",Matemáticas,4º Primaria,Medidas de Tiempo,Calcular duración,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_83,"¿Cuántos segundos tiene 1 minuto?",Matemáticas,4º Primaria,Medidas de Tiempo,Segundos,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_87,"¿Cuántos grados tiene un ángulo recto?",Matemáticas,4º Primaria,Ángulos,Ángulo recto,PROCEDIMIENTO,MAT_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_93,"¿Cuántos grados tiene un giro completo?",Matemáticas,4º Primaria,Ángulos,Circulo completo,PROCEDIMIENTO,MAT_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_94,"Si das media vuelta, ¿cuántos grados giras?",Matemáticas,4º Primaria,Ángulos,Problema,APLICACION,MAT_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_96,"¿Cuántos ángulos rectos caben en un giro completo?",Matemáticas,4º Primaria,Ángulos,Desafío,PROCEDIMIENTO,MAT_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_12,"Si una planta no tiene luz, ¿qué le pasa?",Ciencias Naturales,4º Primaria,Ciencias de la Naturaleza,Problema,APLICACION,NAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,NAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_34,"¿Cuántos brazos tiene una estrella de mar normalmente?",Ciencias Naturales,4º Primaria,Los Animales Invertebrados,Estrella de mar,PROCEDIMIENTO,NAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,NAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_60,"¿Por qué debemos usar energías renovables?",Ciencias Naturales,4º Primaria,La Energía,Problema,APLICACION,NAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,APLICACION,NAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_24,"¿Dónde llueve más: en Galicia o en Almería?",Ciencias Sociales,4º Primaria,El Clima de España,Aplicación,APLICACION,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_72,"¿Cuánto tiempo estuvieron los musulmanes en España?",Ciencias Sociales,4º Primaria,La Edad Media en España,Desafío,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
quinto-primaria-matematicas_1,"¿Qué representa el número 3.45?",Matemáticas,5º Primaria,Matemáticas,Concepto,CONCEPTO,MAT_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.9,CONCEPTO,MAT_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-matematicas_11,"¿Qué significa 50%?",Matemáticas,5º Primaria,Porcentajes,Concepto,CONCEPTO,MAT_PRI5_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.9,CONCEPTO,MAT_PRI5_C1.2,PROPRIETARY,false,""
quinto-primaria-naturales_31,"¿Qué es la materia?",Ciencias Naturales,5º Primaria,La materia,Concepto,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.9,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-naturales_41,"¿Qué es la energía?",Ciencias Naturales,5º Primaria,La energía,Concepto,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,"Creación propia - EduAnalytics",0.9,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_3,"Se o gato é xogón, significa que lle gusta...",Lingua Galega,4º Primaria,Lingua Galega,Inferencia,CONCEPTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_4,"En ""o neno está contento"", que palabra significa o mesmo que contento?",Lingua Galega,4º Primaria,Lingua Galega,Sinónimos,CONCEPTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_20,"¿Cuál es el verbo en ""María estudia mucho""?",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Identificar,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_21,"¿Cuál es el infinitivo de ""corremos""?",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Infinitivo,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_27,"En ""El perro grande"", ¿cuál es el sustantivo?",Lengua Castellana,4º Primaria,Sustantivos y Adjetivos,Identificar sustantivo,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_28,"En ""El perro grande"", ¿cuál es el adjetivo?",Lengua Castellana,4º Primaria,Sustantivos y Adjetivos,Identificar adjetivo,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_34,"¿Cuál es el plural de ""pez""?",Lengua Castellana,4º Primaria,Sustantivos y Adjetivos,Plural,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_35,"¿Cuál es el femenino de ""gato""?",Lengua Castellana,4º Primaria,Sustantivos y Adjetivos,Femenino,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_36,"En ""Los libros interesantes"", identifica sustantivo y adjetivo",Lengua Castellana,4º Primaria,Sustantivos y Adjetivos,Desafío,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_38,"¿Qué es el sujeto de una oración?",Lengua Castellana,4º Primaria,La Oración Simple,Sujeto,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_39,"¿Qué es el predicado?",Lengua Castellana,4º Primaria,La Oración Simple,Predicado,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_41,"En ""María estudia mucho"", ¿cuál es el predicado?",Lengua Castellana,4º Primaria,La Oración Simple,Identificar predicado,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_42,"En ""El perro grande"", ¿cuál es el núcleo del sujeto?",Lengua Castellana,4º Primaria,La Oración Simple,Núcleo del sujeto,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_43,"En ""corre rápidamente"", ¿cuál es el núcleo del predicado?",Lengua Castellana,4º Primaria,La Oración Simple,Núcleo del predicado,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_49,"¿Qué es un texto narrativo?",Lengua Castellana,4º Primaria,Tipos de Texto,Texto narrativo,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_50,"¿Qué es un texto descriptivo?",Lengua Castellana,4º Primaria,Tipos de Texto,Texto descriptivo,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_51,"¿Qué es un texto instructivo?",Lengua Castellana,4º Primaria,Tipos de Texto,Texto instructivo,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_52,"¿Qué es un texto informativo?",Lengua Castellana,4º Primaria,Tipos de Texto,Texto informativo,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,LEN_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_16,"Para calcular 4 × 3 × 5, ¿qué es más fácil: (4 × 3) × 5 o 4 × (3 × 5)?",Matemáticas,4º Primaria,Propiedad Asociativa,Estrategia,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_22,"¿Cuál es más fácil: (7 × 2) × 5 o 7 × (2 × 5)?",Matemáticas,4º Primaria,Propiedad Asociativa,Comparar,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_32,"Si (6 × 7) + (6 × 3) = 60, ¿a qué es igual usando distributiva?",Matemáticas,4º Primaria,Propiedad Distributiva,Al revés,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_42,"¿Cuál es mayor: 45.678 o 54.876?",Matemáticas,4º Primaria,Números de 5 y 6 cifras,Comparar,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_53,"¿Qué es mayor: 3,7 o 3,5?",Matemáticas,4º Primaria,Números Decimales,Comparar,CONCEPTO,MAT_PRI4_C1.3,PROPRIETARY,"Santillana",0.9,CONCEPTO,MAT_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-MATES_68,"¿Qué es mayor: 3 m o 250 cm?",Matemáticas,4º Primaria,Medidas de Longitud,Comparar,CONCEPTO,MAT_PRI4_C2.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,MAT_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_81,"¿Qué es más: 90 minutos o 1 hora?",Matemáticas,4º Primaria,Medidas de Tiempo,Comparar,CONCEPTO,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.9,CONCEPTO,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_36,"¿Qué es una abeja: vertebrado o invertebrado?",Ciencias Naturales,4º Primaria,Los Animales Invertebrados,Clasificar,CONCEPTO,NAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,NAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_40,"¿Qué es una cadena alimentaria?",Ciencias Naturales,4º Primaria,Los Ecosistemas,Cadena alimentaria,CONCEPTO,NAT_PRI4_C1.3,PROPRIETARY,"Santillana",0.9,CONCEPTO,NAT_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_63,"¿Qué es una máquina compleja?",Ciencias Naturales,4º Primaria,Las Máquinas,Complejas,CONCEPTO,NAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.9,CONCEPTO,NAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_64,"¿Qué es una palanca?",Ciencias Naturales,4º Primaria,Las Máquinas,Palanca,CONCEPTO,NAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.9,CONCEPTO,NAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_67,"¿Qué es un plano inclinado?",Ciencias Naturales,4º Primaria,Las Máquinas,Plano inclinado,CONCEPTO,NAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.9,CONCEPTO,NAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_1,"¿Qué es la Meseta Central?",Ciencias Sociales,4º Primaria,Ciencias Sociales,Meseta,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_3,"¿Cuál es la montaña más alta de España?",Ciencias Sociales,4º Primaria,Ciencias Sociales,Pico más alto,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_6,"¿Qué es una vertiente?",Ciencias Sociales,4º Primaria,Ciencias Sociales,Vertiente,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_8,"¿Qué es un cabo?",Ciencias Sociales,4º Primaria,Ciencias Sociales,Cabo,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_9,"¿Qué es un golfo?",Ciencias Sociales,4º Primaria,Ciencias Sociales,Golfo,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_10,"¿Qué es la desembocadura de un río?",Ciencias Sociales,4º Primaria,Ciencias Sociales,Desembocadura,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_11,"¿Qué es un afluente?",Ciencias Sociales,4º Primaria,Ciencias Sociales,Afluente,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_25,"¿Qué es la población?",Ciencias Sociales,4º Primaria,La Población de España,Población,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_26,"¿Qué es un censo?",Ciencias Sociales,4º Primaria,La Población de España,Censo,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_27,"¿Qué es la densidad de población?",Ciencias Sociales,4º Primaria,La Población de España,Densidad,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_28,"¿Qué es una zona rural?",Ciencias Sociales,4º Primaria,La Población de España,Rural,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_29,"¿Qué es una zona urbana?",Ciencias Sociales,4º Primaria,La Población de España,Urbana,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_30,"¿Qué es emigrar?",Ciencias Sociales,4º Primaria,La Población de España,Emigración,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_31,"¿Qué es inmigrar?",Ciencias Sociales,4º Primaria,La Población de España,Inmigración,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_32,"¿Qué es la natalidad?",Ciencias Sociales,4º Primaria,La Población de España,Natalidad,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_33,"¿Qué es la mortalidad?",Ciencias Sociales,4º Primaria,La Población de España,Mortalidad,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_36,"¿Cuál es la capital de España?",Ciencias Sociales,4º Primaria,La Población de España,Capital,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_38,"¿Qué es el sector primario?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Primario,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_39,"¿Qué es el sector secundario?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Secundario,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_40,"¿Qué es el sector terciario?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Terciario,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_41,"¿Qué es la agricultura?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Agricultura,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_42,"¿Qué es la ganadería?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Ganadería,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_43,"¿Qué es la pesca?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Pesca,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_45,"¿Por qué España recibe muchos turistas?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Turismo,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_50,"¿Qué es la Prehistoria?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Prehistoria,CONCEPTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.9,CONCEPTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_1,"What is the Present Simple?",Inglés,4º Primaria,Inglés,Concepto,CONCEPTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.91,CONCEPTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_10,"What is the Present Continuous?",Inglés,4º Primaria,Present Continuous,Concepto,CONCEPTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.91,CONCEPTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_1,"¿Qué son las palabras agudas?",Lengua Castellana,4º Primaria,Lengua Castellana,Concepto agudas,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.91,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_4,"¿Qué son las palabras llanas?",Lengua Castellana,4º Primaria,Lengua Castellana,Concepto llanas,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.91,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_7,"¿Qué son las palabras esdrújulas?",Lengua Castellana,4º Primaria,Lengua Castellana,Concepto esdrújulas,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.91,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_13,"¿Qué es un verbo?",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Concepto verbo,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.91,CONCEPTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
